ID	CONVENTIONAL_HUmin	CONVENTIONAL_HUmean	CONVENTIONAL_HUstd	CONVENTIONAL_HUmax	CONVENTIONAL_HUQ1	CONVENTIONAL_HUQ2	CONVENTIONAL_HUQ3	CONVENTIONAL_HUSkewness	CONVENTIONAL_HUKurtosis	CONVENTIONAL_HUExcessKurtosis	CONVENTIONAL_HUcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HUmin	DISCRETIZED_HUmean	DISCRETIZED_HUstd	DISCRETIZED_HUmax	DISCRETIZED_HUQ1	DISCRETIZED_HUQ2	DISCRETIZED_HUQ3	DISCRETIZED_HUSkewness	DISCRETIZED_HUKurtosis	DISCRETIZED_HUExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HISTO_Entropy_log10.CT	DISCRETIZED_HISTO_Entropy_log2.CT	DISCRETIZED_HISTO_Energy(=Uniformity).CT	DISCRETIZED_AUC_CSH.CT	SHAPE_Volume(mL).CT	SHAPE_Volume(vx).CT	SHAPE_Sphericity(onlyFor3DROI)).CT	SHAPE_Surface(mm2)(onlyFor3DROI).CT	SHAPE_Compacity(onlyFor3DROI).CT	GLCM_Homogeneity(=InverseDifference).CT	GLCM_Energy(=AngularSecondMoment).CT	GLCM_Contrast(=Variance).CT	GLCM_Correlation.CT	GLCM_Entropy_log10.CT	GLCM_Entropy_log2(=JointEntropy).CT	GLCM_Dissimilarity.CT	GLRLM_SRE.CT	GLRLM_LRE.CT	GLRLM_LGRE.CT	GLRLM_HGRE.CT	GLRLM_SRLGE.CT	GLRLM_SRHGE.CT	GLRLM_LRLGE.CT	GLRLM_LRHGE.CT	GLRLM_GLNU.CT	GLRLM_RLNU.CT	GLRLM_RP.CT	NGLDM_Coarseness.CT	NGLDM_Contrast.CT	NGLDM_Busyness.CT	GLZLM_SZE.CT	GLZLM_LZE.CT	GLZLM_LGZE.CT	GLZLM_HGZE.CT	GLZLM_SZLGE.CT	GLZLM_SZHGE.CT	GLZLM_LZLGE.CT	GLZLM_LZHGE.CT	GLZLM_GLNU.CT	GLZLM_ZLNU.CT	GLZLM_ZP.CT	CONVENTIONAL_SUVbwmin	CONVENTIONAL_SUVbwmean	CONVENTIONAL_SUVbwstd	CONVENTIONAL_SUVbwmax	CONVENTIONAL_SUVbwQ1	CONVENTIONAL_SUVbwQ2	CONVENTIONAL_SUVbwQ3	CONVENTIONAL_SUVbwSkewness	CONVENTIONAL_SUVbwKurtosis	CONVENTIONAL_SUVbwExcessKurtosis	CONVENTIONAL_SUVbwcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_SUVbwmin	DISCRETIZED_SUVbwmean	DISCRETIZED_SUVbwstd	DISCRETIZED_SUVbwmax	DISCRETIZED_SUVbwQ1	DISCRETIZED_SUVbwQ2	DISCRETIZED_SUVbwQ3	DISCRETIZED_SUVbwSkewness	DISCRETIZED_SUVbwKurtosis	DISCRETIZED_SUVbwExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_HISTO_Entropy_log10.PET	DISCRETIZED_HISTO_Entropy_log2.PET	DISCRETIZED_HISTO_Energy(=Uniformity).PET	DISCRETIZED_AUC_CSH.PET	SHAPE_Volume(mL).PET	SHAPE_Volume(vx).PET	SHAPE_Sphericity(onlyFor3DROI)).PET	SHAPE_Surface(mm2)(onlyFor3DROI).PET	SHAPE_Compacity(onlyFor3DROI).PET	GLCM_Homogeneity(=InverseDifference).PET	GLCM_Energy(=AngularSecondMoment).PET	GLCM_Contrast(=Variance).PET	GLCM_Correlation.PET	GLCM_Entropy_log10.PET	GLCM_Entropy_log2(=JointEntropy).PET	GLCM_Dissimilarity.PET	GLRLM_SRE.PET	GLRLM_LRE.PET	GLRLM_LGRE.PET	GLRLM_HGRE.PET	GLRLM_SRLGE.PET	GLRLM_SRHGE.PET	GLRLM_LRLGE.PET	GLRLM_LRHGE.PET	GLRLM_GLNU.PET	GLRLM_RLNU.PET	GLRLM_RP.PET	NGLDM_Coarseness.PET	NGLDM_Contrast.PET	NGLDM_Busyness.PET	GLZLM_SZE.PET	GLZLM_LZE.PET	GLZLM_LGZE.PET	GLZLM_HGZE.PET	GLZLM_SZLGE.PET	GLZLM_SZHGE.PET	GLZLM_LZLGE.PET	GLZLM_LZHGE.PET	GLZLM_GLNU.PET	GLZLM_ZLNU.PET	GLZLM_ZP.PET
184	-605.7626343	-131.2649655	134.2719383	38	-218.5024567	-100.0260162	-21.57014847	-0.928455751	3.3357386	0.3357386	0	-374.8927415	40	87.37535014	13.43369474	104	79	90	98	-0.92867068	3.329992181	0.329992181	249.544	1.603561395	5.326915651	0.029619691	873.7535014	2.856	357	0.816227805	1192.64596	2.394675449	0.244426126	0.004024801	151.2948217	0.490252663	2.49314117	8.282035697	8.677360895	0.960921613	1.17709867	1.46E-04	7735.187071	1.42E-04	7375.697629	1.66E-04	9377.044569	9.77698115	305.8597422	0.947640595	0.021414226	0.70950374	0.009721179	0.747879446	7.717821782	1.63E-04	7009.742574	1.29E-04	5023.68085	8.81E-04	72125.34158	5.346534653	105.0693069	0.565826331	0.793350577	2.678532979	0.706302455	3.740491152	2.346929431	2.773910761	3.204303145	-0.61646164	2.703532882	-0.296467118	3413.333333	5.164211583	3	9.053941909	2.26492171	12	8	9	11	-0.649651744	2.683030161	-0.316969839	17.456	0.892968807	2.966378168	0.142266834	2.829356846	1.928	241	0.797660838	939.1548529	2.052909586	0.571217984	0.043383664	4.272827419	0.509363315	1.489581512	4.948282675	1.420904443	0.833730928	2.028579229	0.017715853	82.66281069	0.015614313	65.57092684	0.030840548	188.3286835	26.85140468	126.6296372	0.78806256	0.041152238	0.10435003	0.30056988	0.322867327	304.5238095	0.030003984	55.80952381	0.011048757	14.22496131	3.468208277	31246.19048	2.523809524	2.523809524	0.087136929
185	-313.042511	-70.45971618	77.45812233	10	-125.2111912	-39.21289635	-5.180745959	-1.163072956	3.674889947	0.674889947	0	-51.85835111	69	93.56521739	7.841229312	102	88	96.5	100	-1.120967551	3.576755583	0.576755583	68.864	1.252069324	4.159284265	0.079867675	935.6521739	0.736	92	0.85392303	461.6547134	1.594265105	0.313221021	0.022182752	68.0745473	0.311955085	1.830053912	6.079307506	5.861154666	0.95184428	1.301458332	1.18E-04	8724.636422	1.13E-04	8249.499339	1.49E-04	11726.1088	5.915848471	75.57213765	0.925585284	0.036521661	0.839369931	0.011549143	0.840427242	10.62745098	1.27E-04	8133.568627	1.10E-04	6648.889691	0.00109747	104155.2157	2.490196078	34.92156863	0.554347826	1.052660346	2.505186957	0.908549415	3.752419949	1.481037557	2.767254233	3.332720816	-0.224478373	1.514402012	-1.485597988	1450.666667	1.763651618	4	8.545454545	2.930672785	13	5	9	11	-0.180164484	1.568747794	-1.431252206	6.016	0.92982249	3.088803453	0.127840909	2.670454545	0.704	88	0.773279484	494.9136241	1.422470439	0.440248111	0.033263631	9.894676344	0.363124001	1.544082935	5.129332484	2.405190221	0.919804562	1.391720014	0.021628533	80.30216036	0.020149708	72.7661778	0.028936768	116.1243362	10.09403376	65.26927091	0.899475524	0.050565551	0.326573879	0.331867898	0.417759843	39.89473684	0.02658416	65.15789474	0.012178597	21.39977736	0.755274613	3511.368421	2.473684211	3.736842105	0.215909091
186	-638.7915649	-148.1366669	146.2363915	30	-241.0163803	-112.9571609	-24.07976961	-0.783435324	2.907748594	-0.092251406	0	-912.5218679	37	85.72597403	14.65699516	104	76	89	98	-0.777225292	2.90012918	-0.09987082	528.072	1.667144311	5.538133524	0.025336482	857.2597403	6.16	770	0.794087946	2046.457183	3.010080079	0.225580251	0.00284771	166.8771654	0.533344802	2.737556398	9.093965511	9.396257123	0.964905398	1.176920893	1.56E-04	7449.164886	1.52E-04	7110.75584	1.74E-04	9188.142894	17.78606286	668.0842843	0.95034965	0.010266279	0.70185322	0.0180111	0.822553134	8.775510204	1.75E-04	6629.846939	1.51E-04	5207.668261	9.56E-04	85514.10816	10.75102041	310.1183673	0.636363636	0.690979242	2.331291487	0.668483523	3.804929018	1.909686655	2.298678041	2.820371866	-0.127798279	2.711564516	-0.288435484	7680	12.60762436	3	7.965976331	2.157352042	13	7	8	10	-0.076292582	2.694981011	-0.305018989	43.08	0.92544471	3.074260783	0.13640979	2.489367604	5.408	676	0.804065425	1853.036008	2.918453812	0.554278704	0.030160599	2.637167287	0.681021582	1.605884848	5.334633994	1.252880421	0.85689098	1.919344222	0.022283607	66.02430373	0.019873092	54.71886515	0.039370283	134.4804396	74.58388164	379.6534235	0.806099226	0.020234756	0.057329265	0.687970855	0.419058193	1564.111111	0.046980418	41.22222222	0.025151409	11.08585481	26.50022029	105985.1944	6.888888889	7.111111111	0.053254438
187	-995.9754028	-417.6799957	215.4886881	14.22966671	-579.0883179	-395.2120667	-242.4490662	-0.328279226	2.257278977	-0.742721023	0	-9125.472546	1	58.73233248	21.55119028	102	43	61	76	-0.326917573	2.257508609	-0.742491391	1283.184	1.914173807	6.35874775	0.01334328	587.3233248	21.848	2731	0.691278856	5467.288303	3.99613095	0.16423663	5.03E-04	251.6061042	0.747912302	3.370029099	11.19499434	12.08221146	0.981281915	1.079216925	0.001165686	3909.804788	0.001150356	3833.500698	0.001231243	4232.311105	35.53926183	2534.079441	0.974959863	0.003912524	0.670103179	0.047410922	0.807612593	2.801732926	0.00128147	3854.64577	0.001103829	3095.957337	0.002734715	11492.98165	26.49133537	1191.302752	0.718418162	0.832388699	2.403019202	0.546020853	3.821609974	2.094033182	2.402880907	2.735167682	-0.371436751	3.965409302	0.965409302	13056	23.10743264	3	8.182196339	1.776884999	13	7	8	9	-0.385652377	3.971267899	0.971267899	78.68	0.831463172	2.762060872	0.181015556	2.556936356	9.616	1202	0.604656925	3616.635409	2.658824823	0.673688089	0.058644852	1.46232233	0.748762603	1.390077128	4.617736265	0.81474845	0.759956794	3.034797103	0.019841443	68.39365326	0.015951972	50.42962805	0.053882648	216.4919064	143.6085513	458.1397905	0.687827979	0.011317326	0.02957503	0.903505148	0.327451276	6543.352941	0.031817838	48.02941176	0.010822908	11.46067048	97.27097757	470293.3235	7.411764706	3.941176471	0.02828619
188	-645.2157593	-309.3963957	165.4465266	-73	-433.1722183	-319.5086823	-184.1282692	-0.201063264	1.935253816	-1.064746184	0	-173.2619816	36	69.52857143	16.49824357	93	57.5	68.5	82	-0.20476855	1.942560298	-1.057439702	38.936	1.414887042	4.700153017	0.047346939	695.2857143	0.56	70	0.892309601	368.2085847	1.520877088	0.163466771	0.017426989	287.954632	0.398174552	1.812775376	6.021909451	13.54673754	0.97653441	1.113162055	2.56E-04	5036.768367	2.51E-04	4873.079753	2.76E-04	5858.445896	3.057605348	64.01107064	0.968131868	0.036707692	4.682156307	0.015773274	0.887586806	3.269230769	2.65E-04	4661.461538	2.33E-04	4089.523003	6.68E-04	20932.55769	2.038461538	39.30769231	0.742857143	0.687706172	2.140381355	0.795355042	3.807054996	1.502265453	2.189548969	2.642333269	0.159489828	2.102690544	-0.897309456	1365.333333	1.455459321	3	7.341176471	2.587540014	13	5	8	9	0.127074394	2.077752119	-0.922247881	4.992	0.984369339	3.270004163	0.111972318	2.294117647	0.68	85	0.782598907	477.8418273	1.423065042	0.421893803	0.025859957	8.09482782	0.359590051	1.645587758	5.466524205	2.281846727	0.932373648	1.289715825	0.029278616	60.30577545	0.027488397	55.88443348	0.037537579	78.33953571	8.729877966	65.8653864	0.916742081	0.077607359	0.174148163	0.266356264	0.348388944	25.04545455	0.034082642	55.09090909	0.01384551	15.49423431	0.616386004	1639.181818	2.727272727	3.818181818	0.258823529
189	-603.1685181	-193.2415836	162.1017181	51.12827301	-313.1665344	-172.0583038	-46.10528564	-0.476623236	2.222368123	-0.777631877	0	-827.0739777	40	81.17196262	16.21180944	106	69	83	96	-0.474691922	2.225818157	-0.774181843	347.416	1.730581019	5.748865706	0.020847236	811.7196262	4.28	535	0.80672744	1580.2282	2.708469575	0.192971271	0.002380248	198.1357259	0.554033733	2.717211858	9.026382411	10.6376293	0.97631005	1.112311005	1.78E-04	6776.399406	1.76E-04	6564.631354	1.92E-04	7797.519891	10.5580109	487.0505719	0.967074047	0.014764593	0.890289325	0.015501058	0.834688338	4.168449198	1.96E-04	6112.296791	1.71E-04	4871.739123	5.56E-04	35828.19519	7.213903743	244.3636364	0.699065421	0.782941937	2.365174519	0.711657796	3.894503832	1.971088052	2.377086043	2.901562095	-0.228629535	2.564492527	-0.435507473	6229.333333	10.63382464	3	8.081850534	2.284963566	13	7	8	10	-0.226830797	2.614258268	-0.385741732	36.336	0.919720662	3.055245908	0.136472436	2.525578292	4.496	562	0.812012173	1622.329703	2.771323234	0.538469918	0.029614393	3.380114521	0.632384104	1.613196176	5.358921698	1.397127689	0.861237764	1.918485099	0.022287582	68.78205286	0.019857291	57.45976299	0.041237147	137.4302236	62.6851669	323.6111584	0.810977279	0.019098736	0.076314789	0.705998837	0.385544442	1302.4	0.040366675	47.3	0.019742987	12.37264422	22.67345054	91989.4	5.2	4.733333333	0.053380783
190	-563.6413574	-225.0450314	119.6555557	-23	-315.253006	-209.8543777	-133.8038559	-0.512440779	2.662799893	-0.337200107	0	-201.6403481	44	78.00892857	11.96012388	98	69.25	79.5	87	-0.512324917	2.688640404	-0.311359596	69.896	1.543103156	5.126077728	0.033163265	780.0892857	0.896	112	0.86585119	519.0942355	1.72608351	0.167972788	0.008597422	172.5286157	0.316560063	2.087752082	6.935362296	10.47373201	0.987833878	1.048664487	1.79E-04	6211.68669	1.78E-04	6123.347654	1.87E-04	6565.042836	3.654005394	106.7874612	0.984203297	0.043384453	1.196205297	0.009237774	0.842833958	1.95505618	1.87E-04	5962.258427	1.64E-04	4853.743146	3.23E-04	13117.1573	2.93258427	59.2247191	0.794642857	0.639538229	2.319800502	0.722221241	3.822272062	1.765146613	2.380198121	2.818584085	-0.1330698	2.45651853	-0.54348147	1877.333333	2.783760602	3	7.953333333	2.304594445	13	6	8	10	-0.050898711	2.442098831	-0.557901169	9.544	0.959170359	3.186294963	0.124977778	2.485416667	1.2	150	0.832898835	655.661023	1.830214025	0.459205418	0.025180855	5.31273287	0.472936284	1.67955872	5.579373301	1.862040576	0.90776975	1.429928512	0.022509729	67.61258372	0.020859703	60.40599575	0.031093717	99.40140973	16.5130492	106.4932222	0.886666667	0.065714201	0.102209336	0.233205112	0.294150689	71.42857143	0.030049693	54.14285714	0.010442222	12.2283442	1.175313405	5246.75	3.857142857	3.857142857	0.186666667
191	-480.1914063	-137.9790025	114.3016132	10	-203.2737198	-99.70016479	-44.37708092	-0.883033983	2.995781734	-0.004218266	0	-279.269501	52	86.70355731	11.43891956	102	80	91	96	-0.890828532	3.021381635	0.021381635	175.488	1.536530004	5.104242189	0.03544814	867.0355731	2.024	253	0.763641243	1013.293105	1.997447718	0.218167478	0.005122487	139.9208316	0.354276871	2.352408209	7.81453092	8.806422744	0.973731433	1.109365701	1.43E-04	7597.988735	1.40E-04	7360.419732	1.55E-04	8589.215066	8.465470639	228.4299129	0.965947096	0.021989548	0.767416537	0.011406096	0.826977825	4.470930233	1.54E-04	7071.069767	1.33E-04	5628.24722	5.33E-04	39330.22093	5.279069767	110.3953488	0.679841897	0.914372206	2.599173082	0.792175369	3.871581554	2.160328865	2.707663894	3.224829555	-0.443958131	2.218079563	-0.781920437	2730.666667	4.449784316	3	8.869158879	2.536036027	13	7	9	11	-0.440997973	2.255901063	-0.744098937	15.184	0.953511258	3.167495838	0.123940956	2.77161215	1.712	214	0.790773751	875.1873928	1.956152493	0.500776705	0.027823876	5.88470133	0.47632244	1.647519892	5.472942616	1.781932668	0.885270008	1.599855046	0.018932977	82.85238225	0.017278494	71.58527492	0.027618974	141.2899115	22.33971023	137.0443611	0.852983465	0.039522458	0.135579138	0.314731635	0.39347694	190.24	0.033751801	54.12	0.019525272	12.0173112	2.486913849	18295.76	3.56	4.2	0.11682243
192	-701.4993286	-218.118223	181.3630965	36	-357.8899231	-210.1117401	-54.96085739	-0.320701475	2.047105087	-0.952894913	0	-636.9052111	30	78.68767123	18.12425866	104	65	79	95	-0.324490184	2.05173875	-0.94826125	229.768	1.722472325	5.721929208	0.023411522	786.8767123	2.92	365	0.827770321	1193.519469	2.446545762	0.198438429	0.00473059	246.4583091	0.607570536	2.546249374	8.458457331	11.84355707	0.96316938	1.192791847	2.01E-04	6371.619036	1.96E-04	6040.852958	2.26E-04	8170.997029	7.211544983	314.4059935	0.947312961	0.016839393	1.209532736	0.013717371	0.841860905	5.62745098	2.14E-04	5919.239216	1.84E-04	4869.594072	7.64E-04	50604.72549	4.756862745	169.8313725	0.698630137	0.863999903	2.53331681	0.758614487	3.840700865	2.144860685	2.559333801	3.042671502	-0.317893906	2.483483756	-0.516516244	2218.666667	3.729042345	3	8.608695652	2.453730619	13	7	9	10	-0.307722416	2.577008988	-0.422991012	12.672	0.96328958	3.199978718	0.123759452	2.690217391	1.472	184	0.845611613	740.0340899	1.989097556	0.470649022	0.024682751	5.435105799	0.490515315	1.681973047	5.58739352	1.836895663	0.902154066	1.481467605	0.020024523	78.5822206	0.018499278	69.53820828	0.028011862	121.6541606	19.87756967	126.0075394	0.87541806	0.055468886	0.117706167	0.246813613	0.454648516	142.2307692	0.031862009	55.61538462	0.015737749	19.95651522	2.005933336	11994.38462	3.615384615	5.692307692	0.141304348
193	-463.821167	-145.5683579	107.8244545	27	-220.7967072	-134.0600586	-58.38106537	-0.462177519	2.509436341	-0.490563659	0	-548.5015725	54	85.93842887	10.79093101	103	78	87	95	-0.463555103	2.516025217	-0.483974783	323.816	1.588796999	5.277869387	0.028186855	859.3842887	3.768	471	0.863793378	1355.65189	2.779474605	0.229670071	0.002734069	95.05885318	0.523187736	2.627493337	8.728343937	7.414702469	0.968717022	1.132006075	1.44E-04	7465.390519	1.40E-04	7204.264067	1.60E-04	8568.042927	12.66982423	416.1252915	0.959007023	0.019112247	0.533384156	0.018820314	0.711304837	5.643382353	1.54E-04	6977.775735	1.14E-04	4759.939773	7.09E-04	47227.68015	7.683823529	127.6691176	0.577494692	0.812465072	2.371083694	0.725412177	3.948453426	1.942140162	2.360818267	2.906036437	-0.161158104	2.572572021	-0.427427979	5205.333333	8.839400012	3	8.096566524	2.338635431	13	7	8	10	-0.127469145	2.560547406	-0.439452594	30.184	0.945710611	3.141582648	0.128101457	2.530177039	3.728	466	0.845543297	1375.093436	2.711088499	0.533177278	0.026670338	3.500533222	0.650197302	1.667048521	5.537815317	1.427581802	0.863393605	1.893545229	0.022403641	69.75393576	0.019921937	58.84155482	0.040290777	135.7148458	48.47469128	272.3520291	0.816606141	0.027171826	0.076446936	0.542313341	0.365115748	969.3076923	0.043362041	48.92307692	0.022559286	11.54179082	16.12364827	68943.57692	3.846153846	3.846153846	0.055793991
194	-607.5560303	-271.886243	144.5836582	1	-384.0579529	-268.5590668	-152.2856979	-0.115120955	2.157828524	-0.842171476	0	-348.014391	40	73.34375	14.43738501	101	62	74	85	-0.113622285	2.163396295	-0.836603705	93.88	1.639828052	5.447390878	0.02578125	733.4375	1.28	160	0.774637175	735.9682894	1.739205369	0.163033169	0.005872128	212.8166138	0.453157538	2.251185636	7.478276811	11.6121313	0.983897858	1.066614248	2.13E-04	5563.736471	2.10E-04	5456.915282	2.24E-04	6011.774464	4.030399202	150.2185057	0.978846154	0.035404738	1.160120828	0.010251594	0.82132461	2.231404959	2.25E-04	5292.165289	1.92E-04	4178.827183	4.30E-04	13590.83471	3.082644628	76.12396694	0.75625	1.035753012	2.567212019	0.600373744	3.318430662	2.304380655	2.670934081	2.99273473	-1.08496969	3.504917579	0.504917579	2304	3.902162269	4	8.715789474	1.917581579	11	8	9	10	-1.074807533	3.520850091	0.520850091	13.248	0.773843719	2.570653191	0.187146814	2.723684211	1.52	190	0.814707057	784.7145498	1.937010089	0.590361929	0.061712887	3.169339996	0.4694654	1.303685106	4.330748181	1.237814118	0.833745425	2.065721568	0.017638115	76.61700697	0.015296379	61.58844552	0.033386122	172.3731598	28.27548737	100.7260259	0.787044534	0.048422605	0.140773811	0.439295478	0.188657463	453.5384615	0.024564202	58.61538462	0.004149057	9.274807811	5.696456445	40826.76923	2.538461538	1.153846154	0.068421053
195	-400.8319397	-185.2198453	70.09264313	-44	-229.3254509	-177.2265549	-134.5065269	-0.513001951	3.111391428	0.111391428	0	-305.242305	60	81.95631068	7.029965956	96	78	83	87	-0.525401553	3.157190903	0.157190903	135.064	1.420557536	4.718989988	0.045433123	819.5631068	1.648	206	0.845835594	797.6939642	2.065955208	0.232014082	0.006151511	66.80903757	0.208014372	2.270196822	7.541430605	6.475573972	0.973156185	1.118184112	1.53E-04	6760.931598	1.49E-04	6574.71116	1.70E-04	7574.62869	8.858558174	185.3699714	0.964152353	0.030072549	0.381804731	0.013490293	0.746670908	3.984732824	1.56E-04	6675.679389	1.19E-04	4880.748444	5.98E-04	27081.53435	5.106870229	68.20610687	0.63592233	1.054519176	2.846399098	0.693128576	3.956231356	2.574920714	2.959103465	3.330783248	-0.997988111	3.684193533	0.684193533	3157.333333	5.601713426	4	9.630081301	2.248158595	13	9	10	11	-0.981227471	3.686956468	0.686956468	18.952	0.862956753	2.866680281	0.153347875	3.009400407	1.968	246	0.81615343	930.5271388	2.114930256	0.559632296	0.03872475	3.073518174	0.625765347	1.482565192	4.924974965	1.298441721	0.851789406	1.818382068	0.015164844	94.92430177	0.013401141	78.37940247	0.025528094	183.80168	30.87523947	138.9533775	0.814258912	0.044739551	0.106486753	0.318790039	0.169543052	507.6470588	0.024958122	68.64705882	0.003356465	11.15493993	5.396310715	53565.47059	2.411764706	1.941176471	0.069105691
196	-484.5028992	-98.23457603	110.2094495	31	-153.0560303	-68.89936066	-13.30768585	-1.208602193	4.109899744	1.109899744	0	-285.2732088	52	90.68595041	11.03290824	104	85	94	99	-1.197505772	4.095499657	1.095499657	263.352	1.540598847	5.117758594	0.034917166	906.8595041	2.904	363	0.827989061	1188.841435	2.442714321	0.271431259	0.00457921	93.48238047	0.511683434	2.442700373	8.114474995	6.827779923	0.955806065	1.207221921	1.31E-04	8258.002135	1.26E-04	7830.779468	1.52E-04	10280.64118	11.61820098	304.1816241	0.940241577	0.023415557	0.461423512	0.009037733	0.760712023	8.427135678	1.46E-04	7487.58794	1.17E-04	5412.984061	9.09E-04	80542.76884	5.914572864	106.9296482	0.548209366	0.917260349	2.92387754	0.727095515	4.018045902	2.665271878	3.034090519	3.419136405	-0.804702714	3.169221283	0.169221283	3328	6.105056304	3	9.835249042	2.345547432	13	9	10	11	-0.834952605	3.138773392	0.138773392	20.536	0.891338601	2.960962741	0.147781154	3.073515326	2.088	261	0.851839267	927.4278467	2.251388081	0.539292433	0.0367719	4.707250652	0.494188235	1.54138972	5.120385815	1.548859262	0.857423235	1.861763059	0.014574893	97.77684407	0.013066146	80.60013606	0.024037427	201.8259085	31.60079128	148.715752	0.811965812	0.032162726	0.10117662	0.2888717	0.383175091	375.875	0.026437984	66.20833333	0.014329829	19.65759804	3.788258794	42323.625	3	3.916666667	0.091954023
197	-660.7147827	-216.2418834	169.8781589	25	-338.2146912	-201.3552017	-68.10800743	-0.362062922	2.150532168	-0.849467832	0	-505.1410395	34	78.87671233	16.98403376	103	67	80	94	-0.361309471	2.15658157599999	-0.843418424	184.256	1.707145922	5.671016	0.022870144	788.7671233	2.336	292	0.795339837	1070.483426	2.182191657	0.164280772	0.003701655	253.9702886	0.519910962	2.494591316	8.286852979	12.45349483	0.981109664	1.084751337	1.93E-04	6449.782101	1.91E-04	6286.296971	2.04E-04	7199.246969	6.348054286	270.9237219	0.974183351	0.020435955	1.224642124	0.012067536	0.858668341	3.20361991	2.07E-04	5982.61991	1.83E-04	4979.369355	4.69E-04	26611.56561	4.665158371	153.4886878	0.756849315	0.738702536	2.272804058	0.742592144	3.978271484	1.770807534	2.233334899	2.768304765	0.050553497	2.613275402	-0.386724598	5034.666667	8.036635148	3	7.771493213	2.392447021	13	6	8	9	0.028844307	2.681540633	-0.318459367	27.48	0.964718809	3.204726516	0.123328761	2.428591629	3.536	442	0.816889185	1374.028736	2.573454184	0.504433965	0.023105168	3.756549313	0.649199481	1.720573941	5.715622912	1.535074461	0.884377084	1.635745952	0.025323482	64.73319051	0.0229463	55.92534338	0.039495615	110.3553128	46.54610197	279.575602	0.847546119	0.025617975	0.088641106	0.65622663	0.277511663	904.48	0.046240967	45.04	0.011782353	7.476071382	17.14642619	57434.68	4.28	2.84	0.0565610859999999
198	-654.9234619	-195.3789342	138.5860795	10	-294.7103577	-194.9583435	-81.40317535	-0.323692632	2.466060497	-0.533939503	0	-429.8336551	35	80.98909091	13.90735153	102	71	81	92	-0.31163548	2.463502539	-0.536497461	178.176	1.646848732	5.470713071	0.026089256	809.8909091	2.2	275	0.812192821	1007.179239	2.184318256	0.200539902	0.004646967	187.0190458	0.466502058	2.443590918	8.117433322	10.40817074	0.96876745	1.150289506	1.72E-04	6657.673402	1.68E-04	6386.052401	1.90E-04	7995.520994	6.561552345	243.0635317	0.956643357	0.023756429	0.947486262	0.012070814	0.84177303	4.170984456	1.83E-04	6236.61658	1.58E-04	5130.482387	5.57E-04	35047.67876	4.637305699	128.8134715	0.701818182	0.705160022	2.428916255	0.786717547	3.972403765	1.905908287	2.404257298	3.001107812	-0.030684635	2.320535267	-0.679464733	2901.333333	4.99385182	3	8.284046693	2.552380892	13	7	8	10	-0.045771416	2.312688462	-0.687311538	17.032	0.998587925	3.317237284	0.10805614	2.588764591	2.056	257	0.801737058	975.2910527	2.108088651	0.472044098	0.019740689	5.079307074	0.573246529	1.766890268	5.869482422	1.791716698	0.899948059	1.489520087	0.022171569	72.82801623	0.020507968	63.59524847	0.030958396	116.6402221	24.71365628	174.0045555	0.872792577	0.040503469	0.12427931	0.46193474	0.523858542	171.5588235	0.036228357	49.11764706	0.018824804	20.91987662	2.669183159	13683.97059	4.411764706	9.470588235	0.13229572
199	-255.6488647	-67.52552962	63.22931941	18	-116.9174442	-57.04410744	-10.69086981	-0.51211929	2.478287811	-0.521712189	0	-126.4077914	75	93.70940171	6.347568118	102	89	95	99	-0.513159879	2.459275439	-0.540724561	175.424	1.300055142	4.318689701	0.057674045	937.0940171	1.872	234	0.863373979	850.7900434	2.200307837	0.340700736	0.011670091	32.32060341	0.548703926	2.104109016	6.989698855	4.23793786	0.937431649	1.331991972	1.16E-04	8757.877411	1.10E-04	8168.105859	1.52E-04	11919.04491	11.73752259	183.1972019	0.913872452	0.031870048	0.332706429	0.015499015	0.674831824	18.10204082	1.22E-04	8346.806122	8.41E-05	5526.331149	0.001898808	174824.0612	5.081632653	41.59183673	0.418803419	1.335263729	3.105961744	0.841837134	3.983290672	2.61769557	3.39536953	3.814879417	-0.763015283	2.135671539	-0.864328461	2389.333333	4.050174114	5	10.4601227	2.668253257	13	9	11	13	-0.808266236	2.175678853	-0.824321147	13.64	0.810084015	2.691040849	0.18160262	3.268788344	1.304	163	0.759681769	759.8085003	1.716221916	0.558098526	0.086631723	8.011778213	0.298862391	1.307167451	4.342316279	1.857411055	0.834724685	2.209512399	0.013300606	108.2912951	0.011840553	84.73490087	0.023518534	285.9263857	20.5269526	87.47760178	0.791882964	0.025776703	0.398218407	0.49580834	0.39997372	163.625	0.019114248	78.20833333	0.010522205	21.30209953	1.421465516	23759.125	3.666666667	4.25	0.147239264
